Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand,Quarter,Year,State
Gionee,1310,0.017022493080551003,1,2019,arunachal-pradesh
Motorola,1137,0.014774484452356,1,2019,arunachal-pradesh
OnePlus,1114,0.014475616253232002,1,2019,arunachal-pradesh
Huawei,972,0.012630429980378001,1,2019,arunachal-pradesh
Others,6165,0.080109671634809,1,2019,arunachal-pradesh
Xiaomi,23326,0.24327058455441403,2,2019,arunachal-pradesh
Samsung,19719,0.205652604682692,2,2019,arunachal-pradesh
Vivo,18958,0.19771601397507402,2,2019,arunachal-pradesh
Oppo,13678,0.14265004953850902,2,2019,arunachal-pradesh
Realme,5425,0.05657819262658301,2,2019,arunachal-pradesh
Apple,2169,0.022620847890702,2,2019,arunachal-pradesh
Gionee,1608,0.016770089169317,2,2019,arunachal-pradesh
Motorola,1404,0.014642540543359001,2,2019,arunachal-pradesh
OnePlus,1251,0.01304687907389,2,2019,arunachal-pradesh
Huawei,1175,0.012254262919121002,2,2019,arunachal-pradesh
Others,7172,0.074797935026333,2,2019,arunachal-pradesh
Xiaomi,27394,0.24426432692221903,3,2019,arunachal-pradesh
Vivo,22731,0.202685712757135,3,2019,arunachal-pradesh
Samsung,22720,0.20258762895790403,3,2019,arunachal-pradesh
Oppo,16262,0.145003522100063,3,2019,arunachal-pradesh
Realme,6477,0.057753524329240004,3,2019,arunachal-pradesh
Apple,2509,0.022372022933775,3,2019,arunachal-pradesh
Gionee,1800,0.016050076237862,3,2019,arunachal-pradesh
Motorola,1561,0.013918982781834002,3,2019,arunachal-pradesh
OnePlus,1390,0.012394225539237,3,2019,arunachal-pradesh
Huawei,1377,0.012278308321964,3,2019,arunachal-pradesh
Others,7928,0.070691669118761,3,2019,arunachal-pradesh
Xiaomi,31369,0.24256694581699803,4,2019,arunachal-pradesh
Vivo,26787,0.20713573201568103,4,2019,arunachal-pradesh
Samsung,26087,0.20172284470426302,4,2019,arunachal-pradesh
Oppo,19208,0.14852962782533302,4,2019,arunachal-pradesh
Realme,7743,0.059874266360451005,4,2019,arunachal-pradesh
Apple,2811,0.021736608903426,4,2019,arunachal-pradesh
Gionee,1983,0.015333936483633001,4,2019,arunachal-pradesh
Motorola,1637,0.012658423612560001,4,2019,arunachal-pradesh
Huawei,1581,0.012225392627647,4,2019,arunachal-pradesh
OnePlus,1535,0.011869688604325001,4,2019,arunachal-pradesh
Others,8580,0.066346533045677,4,2019,arunachal-pradesh
Xiaomi,35625,0.23898809923121303,1,2020,arunachal-pradesh
Vivo,31742,0.212939234969744,1,2020,arunachal-pradesh
Samsung,29807,0.19995840768518602,1,2020,arunachal-pradesh
Oppo,22566,0.151382609045657,1,2020,arunachal-pradesh
Realme,9351,0.062730602551889,1,2020,arunachal-pradesh
Apple,3135,0.021030952732346002,1,2020,arunachal-pradesh
Gionee,2068,0.013873049521688,1,2020,arunachal-pradesh
Huawei,1768,0.011860518159741,1,2020,arunachal-pradesh
Motorola,1742,0.011686098775039,1,2020,arunachal-pradesh
OnePlus,1696,0.011377510632874,1,2020,arunachal-pradesh
Others,9566,0.064172916694618,1,2020,arunachal-pradesh
Xiaomi,41662,0.234670541980691,2,2020,arunachal-pradesh
Vivo,39089,0.220177543456464,2,2020,arunachal-pradesh
Samsung,34984,0.197055211959399,2,2020,arunachal-pradesh
Oppo,27629,0.15562652787635,2,2020,arunachal-pradesh
Realme,11596,0.06531706602678901,2,2020,arunachal-pradesh
Apple,3398,0.019139995719129003,2,2020,arunachal-pradesh
Gionee,2355,0.013265064719997001,2,2020,arunachal-pradesh
Huawei,2019,0.011372469498800001,2,2020,arunachal-pradesh
Motorola,1873,0.010550091813399,2,2020,arunachal-pradesh
OnePlus,1809,0.010189597485552001,2,2020,arunachal-pradesh
Others,11120,0.062635889463426,2,2020,arunachal-pradesh
Xiaomi,47870,0.232326761985187,3,2020,arunachal-pradesh
Vivo,46799,0.22712889354804203,3,2020,arunachal-pradesh
Samsung,40403,0.196087281480834,3,2020,arunachal-pradesh
Oppo,32287,0.15669801888898502,3,2020,arunachal-pradesh
Realme,13982,0.067858633509022,3,2020,arunachal-pradesh
Apple,3738,0.018141580035526,3,2020,arunachal-pradesh
Gionee,2514,0.012201158964503,3,2020,arunachal-pradesh
Huawei,2276,0.011046077089581,3,2020,arunachal-pradesh
Motorola,1997,0.009692010521922001,3,2020,arunachal-pradesh
OnePlus,1965,0.009536705395882,3,2020,arunachal-pradesh
Others,12215,0.059282878580511005,3,2020,arunachal-pradesh
Vivo,53198,0.23000363177282301,4,2020,arunachal-pradesh
Xiaomi,53097,0.22956695432613303,4,2020,arunachal-pradesh
Samsung,45317,0.195929820313716,4,2020,arunachal-pradesh
Oppo,36466,0.15766217595074603,4,2020,arunachal-pradesh
Realme,16419,0.070988188091243,4,2020,arunachal-pradesh
Apple,4188,0.0181069816509,4,2020,arunachal-pradesh
Gionee,2611,0.011288760527817,4,2020,arunachal-pradesh
Huawei,2424,0.010480258720578001,4,2020,arunachal-pradesh
Motorola,2149,0.009291285474638,4,2020,arunachal-pradesh
OnePlus,2141,0.009256697162028,4,2020,arunachal-pradesh
Others,13282,0.057425246009373,4,2020,arunachal-pradesh
Vivo,58748,0.233832192326062,1,2021,arunachal-pradesh
Xiaomi,57405,0.228486705938544,1,2021,arunachal-pradesh
Samsung,48405,0.19266438465212501,1,2021,arunachal-pradesh
Oppo,39602,0.15762617417608601,1,2021,arunachal-pradesh
Realme,18658,0.07426365228466801,1,2021,arunachal-pradesh
Apple,4560,0.018149976118452,1,2021,arunachal-pradesh
Gionee,2611,0.010392453430982001,1,2021,arunachal-pradesh
Huawei,2526,0.010054131507721002,1,2021,arunachal-pradesh
OnePlus,2342,0.00932176405031,1,2021,arunachal-pradesh
Motorola,2224,0.008852093615666001,1,2021,arunachal-pradesh
Others,14159,0.05635647189937901,1,2021,arunachal-pradesh
Vivo,63439,0.23446254601363,2,2021,arunachal-pradesh
Xiaomi,61629,0.22777301420693902,2,2021,arunachal-pradesh
Samsung,51110,0.18889611637567802,2,2021,arunachal-pradesh
Oppo,42407,0.156730925594666,2,2021,arunachal-pradesh
Realme,22481,0.083086941738243,2,2021,arunachal-pradesh
Apple,5062,0.018708513815176003,2,2021,arunachal-pradesh
OnePlus,2622,0.009690581434886,2,2021,arunachal-pradesh
Gionee,2510,0.009276643555135002,2,2021,arunachal-pradesh
Huawei,2408,0.008899664414647,2,2021,arunachal-pradesh
Motorola,2229,0.008238102981831,2,2021,arunachal-pradesh
Others,14675,0.054236949869166,2,2021,arunachal-pradesh
Vivo,69301,0.236463270243249,3,2021,arunachal-pradesh
Xiaomi,66832,0.22803874802523602,3,2021,arunachal-pradesh
Samsung,52621,0.179549122573556,3,2021,arunachal-pradesh
Oppo,46021,0.157029136085548,3,2021,arunachal-pradesh
Realme,26567,0.09064976985256201,3,2021,arunachal-pradesh
Apple,5574,0.019019152224872,3,2021,arunachal-pradesh
OnePlus,3208,0.010946078280837001,3,2021,arunachal-pradesh
Gionee,2629,0.008970461284389001,3,2021,arunachal-pradesh
Huawei,2593,0.008847624994455001,3,2021,arunachal-pradesh
Motorola,2253,0.007687504478406001,3,2021,arunachal-pradesh
Others,15474,0.052799131956884,3,2021,arunachal-pradesh
Vivo,74157,0.23546090733590702,4,2021,arunachal-pradesh
Xiaomi,72002,0.22861842105263103,4,2021,arunachal-pradesh
Samsung,54367,0.17262433956512901,4,2021,arunachal-pradesh
Oppo,48973,0.155497485267222,4,2021,arunachal-pradesh
Realme,31777,0.100897302377565,4,2021,arunachal-pradesh
Apple,6342,0.020136913229018002,4,2021,arunachal-pradesh
OnePlus,3900,0.012383153830522001,4,2021,arunachal-pradesh
Gionee,2500,0.007937919122129001,4,2021,arunachal-pradesh
Huawei,2496,0.007925218451534,4,2021,arunachal-pradesh
Motorola,2316,0.00735368827474,4,2021,arunachal-pradesh
Others,16114,0.051164651493598,4,2021,arunachal-pradesh
Vivo,78763,0.23487575259662602,1,2022,arunachal-pradesh
Xiaomi,75927,0.22641863904884302,1,2022,arunachal-pradesh
Samsung,56027,0.167075705480126,1,2022,arunachal-pradesh
Oppo,52153,0.15552321680448702,1,2022,arunachal-pradesh
Realme,36430,0.10863633517127401,1,2022,arunachal-pradesh
Apple,7110,0.021202425008722003,1,2022,arunachal-pradesh
OnePlus,4423,0.013189637948464,1,2022,arunachal-pradesh
Huawei,2515,0.007499873262579001,1,2022,arunachal-pradesh
Gionee,2482,0.007401465382791001,1,2022,arunachal-pradesh
Infinix,2358,0.0070316903193480005,1,2022,arunachal-pradesh
Others,17151,0.051145258976736004,1,2022,arunachal-pradesh
Xiaomi,101793,0.264234743807059,1,2018,assam
Samsung,61603,0.159909354501255,1,2018,assam
Vivo,50781,0.13181755646524002,1,2018,assam
Oppo,40778,0.105851722446182,1,2018,assam
Realme,26387,0.068495497576816,1,2018,assam
Lenovo,9294,0.024125408514758,1,2018,assam
Gionee,9094,0.023606247582656,1,2018,assam
Motorola,8922,0.023159769181049002,1,2018,assam
Apple,8319,0.021594498970763,1,2018,assam
Asus,7905,0.020519835841313002,1,2018,assam
Others,60361,0.156685365112904,1,2018,assam
Xiaomi,152839,0.267647439961053,2,2018,assam
Samsung,89734,0.157139705032519,2,2018,assam
Vivo,80455,0.14089057624079301,2,2018,assam
Oppo,62688,0.109777496033594,2,2018,assam
Realme,38933,0.068178395435744,2,2018,assam
Lenovo,13092,0.022926349190783003,2,2018,assam
Motorola,12862,0.022523579536499003,2,2018,assam
Gionee,12545,0.021968457882552,2,2018,assam
Asus,11093,0.019425755543336,2,2018,assam
Apple,11044,0.019339948095249002,2,2018,assam
Others,85761,0.150182297047873,2,2018,assam
Xiaomi,210185,0.26781914419178304,3,2018,assam
Samsung,125434,0.15982884855033502,3,2018,assam
Vivo,119540,0.152318674009495,3,2018,assam
Oppo,88721,0.11304889640954001,3,2018,assam
Realme,53089,0.067646361757487,3,2018,assam
Motorola,17022,0.021689547172407002,3,2018,assam
Gionee,17020,0.021686998758922,3,2018,assam
Lenovo,15831,0.02017196694198,3,2018,assam
Asus,14498,0.018473449354104002,3,2018,assam
Apple,13471,0.017164839029462,3,2018,assam
Others,109991,0.14015127382448,3,2018,assam
Xiaomi,277115,0.26665646671882104,4,2018,assam
Vivo,169404,0.163010562719575,4,2018,assam
Samsung,167786,0.161453627284283,4,2018,assam
Oppo,122447,0.117825756023021,4,2018,assam
Realme,70255,0.067603522253688,4,2018,assam
Motorola,21507,0.020695309274928003,4,2018,assam
Lenovo,20275,0.01950980590269,4,2018,assam
Gionee,20028,0.019272127872704003,4,2018,assam
Asus,19175,0.018451320748907003,4,2018,assam
Huawei,17882,0.017207119563596,4,2018,assam
Others,133347,0.128314381637784,4,2018,assam
Xiaomi,334681,0.26581287204596904,1,2019,assam
Vivo,212982,0.169156172935107,1,2019,assam
Samsung,202440,0.16078342605940002,1,2019,assam
Oppo,153803,0.12215458050886101,1,2019,assam
Realme,84813,0.067360821548982,1,2019,assam
Motorola,24528,0.019480813447860002,1,2019,assam
Gionee,23250,0.018465790633674,1,2019,assam
Lenovo,22797,0.01810600555165,1,2019,assam
Asus,22514,0.017881239153829002,1,2019,assam
Huawei,22249,0.017670768851983,1,2019,assam
Others,155028,0.12312750926267801,1,2019,assam
Xiaomi,397560,0.265017385183131,2,2019,assam
Vivo,260776,0.173835832675611,2,2019,assam
Samsung,242964,0.16196217922737202,2,2019,assam
Oppo,188693,0.125784599714157,2,2019,assam
Realme,100087,0.06671897331427701,2,2019,assam
Motorola,28185,0.018788396723479,2,2019,assam
Gionee,27145,0.018095122549542,2,2019,assam
Huawei,26683,0.017787148829966,2,2019,assam
Asus,26345,0.017561834723436,2,2019,assam
Lenovo,26095,0.017395182277778,2,2019,assam
Others,175595,0.117053344781245,2,2019,assam
Xiaomi,463729,0.26781567440917603,3,2019,assam
Vivo,309395,0.178683736802803,3,2019,assam
Samsung,272124,0.15715875561572,3,2019,assam
Oppo,222464,0.128478801609912,3,2019,assam
Realme,119091,0.068778179671884,3,2019,assam
Huawei,31407,0.018138367206210003,3,2019,assam
Gionee,30833,0.017806867133731002,3,2019,assam
Motorola,30628,0.017688474250702,3,2019,assam
Asus,30395,0.017553910632431002,3,2019,assam
Lenovo,25713,0.014849932689314001,3,2019,assam
Others,195744,0.11304729997811101,3,2019,assam
Xiaomi,517791,0.266734836855173,4,2019,assam
Vivo,355815,0.18329452612274702,4,2019,assam
Samsung,302655,0.15590968566159402,4,2019,assam
Oppo,254644,0.131177300872647,4,2019,assam
Realme,140535,0.07239519477442001,4,2019,assam
Huawei,35293,0.018180834732796,4,2019,assam
Gionee,33438,0.017225250100452002,4,2019,assam
Motorola,32828,0.016911014722700003,4,2019,assam
Asus,28977,0.014927210723153,4,2019,assam
Lenovo,26680,0.013743934226929001,4,2019,assam
Others,212564,0.10950021120738501,4,2019,assam
Xiaomi,576697,0.26382129776782304,1,2020,assam
Vivo,410865,0.187958212904483,1,2020,assam
Samsung,337886,0.15457254505846002,1,2020,assam
Oppo,292242,0.13369180644647702,1,2020,assam
Realme,167659,0.07669888167001901,1,2020,assam
Huawei,39212,0.017938294681733,1,2020,assam
Motorola,34939,0.015983527437649,1,2020,assam
Gionee,33136,0.015158709899365002,1,2020,assam
Asus,32099,0.014684314010735002,1,2020,assam
Lenovo,28782,0.013166887624443001,1,2020,assam
Others,232421,0.10632552249880801,1,2020,assam
Xiaomi,663323,0.26003662261264004,2,2020,assam
Vivo,494955,0.19403281138335202,2,2020,assam
Samsung,388754,0.15239977686158002,2,2020,assam
Oppo,346884,0.135985852741972,2,2020,assam
Realme,204222,0.08005933631609101,2,2020,assam
Huawei,44120,0.017295971630215002,2,2020,assam
Motorola,38074,0.014925811963935002,2,2020,assam
Gionee,37873,0.014847015719654001,2,2020,assam
Asus,36040,0.014128441014346,2,2020,assam
Lenovo,31346,0.012288293896662,2,2020,assam
Others,265292,0.104000065859547,2,2020,assam
Xiaomi,729048,0.257613132952486,3,2020,assam
Vivo,564343,0.19941371252620502,3,2020,assam
Samsung,427293,0.15098633892235702,3,2020,assam
Oppo,388827,0.13739416560571602,3,2020,assam
Realme,236986,0.083740310550029,3,2020,assam
Huawei,47619,0.016826436363674,3,2020,assam
Motorola,40261,0.014226446469642,3,2020,assam
Gionee,39463,0.013944468767082002,3,2020,assam
Asus,38775,0.013701360171391001,3,2020,assam
Lenovo,33169,0.011720449143130002,3,2020,assam
Others,284227,0.10043317852828101,3,2020,assam
Xiaomi,792324,0.25508209028982104,4,2020,assam
Vivo,627536,0.20202997083530602,4,2020,assam
Samsung,465965,0.15001353764608502,4,2020,assam
Oppo,431650,0.138966110169074,4,2020,assam
Realme,271012,0.087250048532702,4,2020,assam
Huawei,50719,0.016328558187571,4,2020,assam
Motorola,42173,0.013577244907124001,4,2020,assam
Gionee,41431,0.013338364208073002,4,2020,assam
Asus,40998,0.013198963476686,4,2020,assam
Lenovo,34802,0.011204213057115001,4,2020,assam
Others,307543,0.09901089869043701,4,2020,assam
Xiaomi,852998,0.253985769617394,1,2021,assam
Vivo,692740,0.20626789517062602,1,2021,assam
Samsung,495482,0.147533027160164,1,2021,assam
Oppo,467440,0.13918333706521502,1,2021,assam
Realme,303919,0.090493882888762,1,2021,assam
Huawei,53218,0.015846009823585,1,2021,assam
Asus,46880,0.013958828601782,1,2021,assam
Motorola,43119,0.012838966093862002,1,2021,assam
Gionee,41879,0.012469747931187,1,2021,assam
Apple,37442,0.011148601973292,1,2021,assam
Others,323331,0.09627393367412501,1,2021,assam
Xiaomi,909274,0.251385104350057,2,2021,assam
Vivo,753920,0.208434704909185,2,2021,assam
Samsung,522765,0.14452775959233102,2,2021,assam
Oppo,503448,0.139187228508488,2,2021,assam
Realme,358841,0.09920802995585301,2,2021,assam
Huawei,51958,0.014364720922208002,2,2021,assam
Asus,45364,0.012541691364468002,2,2021,assam
Motorola,42821,0.011838633407942,2,2021,assam
Apple,41622,0.011507148354905001,2,2021,assam
Gionee,41574,0.011493877894066001,2,2021,assam
Others,345469,0.095511100740491,2,2021,assam
Xiaomi,977013,0.24933469100263303,3,2021,assam
Vivo,827232,0.21111043057512002,3,2021,assam
Oppo,549403,0.140208192972785,3,2021,assam
Samsung,540646,0.13797339784814502,3,2021,assam
Realme,422801,0.10789923643861901,3,2021,assam
Huawei,56098,0.014316265490700001,3,2021,assam
Apple,45531,0.011619556562748,3,2021,assam
Gionee,44481,0.011351595516628002,3,2021,assam
Asus,43763,0.011168361201282001,3,2021,assam
Motorola,42384,0.010816439027377,3,2021,assam
Others,369128,0.094201833363957,3,2021,assam
Xiaomi,1040847,0.247256087349103,4,2021,assam
Vivo,889004,0.211185362188393,4,2021,assam
Oppo,590804,0.140347126359781,4,2021,assam
Samsung,559238,0.13284853564158602,4,2021,assam
Realme,501363,0.119100169113816,4,2021,assam
Huawei,54361,0.012913606096174,4,2021,assam
Apple,53459,0.012699333498194002,4,2021,assam
Tecno,46362,0.011013421493917002,4,2021,assam
OnePlus,45171,0.010730496145587002,4,2021,assam
Motorola,43263,0.010277245461613,4,2021,assam
Others,385719,0.091628616651831,4,2021,assam
Xiaomi,1094829,0.243696674679121,1,2022,assam
Vivo,949299,0.21130332643382202,1,2022,assam
Oppo,636621,0.141704705237892,1,2022,assam
Samsung,577746,0.128599789564547,1,2022,assam
Realme,573316,0.127613721175028,1,2022,assam
Apple,59621,0.013270966919074001,1,2022,assam
Tecno,55957,0.01245540155131,1,2022,assam
Huawei,54586,0.012150232304802002,1,2022,assam
OnePlus,52178,0.011614238471402001,1,2022,assam
Infinix,47589,0.010592778462485,1,2022,assam
Others,390847,0.08699816520051101,1,2022,assam
Xiaomi,596264,0.27943709918999105,1,2018,bihar
Samsung,450851,0.21128979043998403,1,2018,bihar
Vivo,233197,0.109286982309527,1,2018,bihar
Oppo,220040,0.103120998929611,1,2018,bihar
Realme,155139,0.07270536562870801,1,2018,bihar
Motorola,57712,0.027046532858688,1,2018,bihar
Lenovo,51012,0.023906600606241002,1,2018,bihar
Micromax,37949,0.017784670007179003,1,2018,bihar
Apple,31149,0.014597873094248,1,2018,bihar
Huawei,30652,0.014364955731641002,1,2018,bihar
Others,269839,0.126459131204178,1,2018,bihar
Xiaomi,856356,0.284894366759462,2,2018,bihar
Samsung,632694,0.21048600871893403,2,2018,bihar
Vivo,340287,0.11320741535235,2,2018,bihar
Oppo,315880,0.10508764178913801,2,2018,bihar
Realme,215953,0.071843711242527,2,2018,bihar
Motorola,77813,0.025886997184178,2,2018,bihar
Lenovo,68280,0.022715538120053003,2,2018,bihar
Micromax,51961,0.017286497894787003,2,2018,bihar
Huawei,43343,0.014419443010214,2,2018,bihar
Apple,39300,0.013074409023404001,2,2018,bihar
Others,364005,0.121097970904948,2,2018,bihar
Xiaomi,1098938,0.290375964286233,3,2018,bihar
Samsung,799534,0.21126347094160802,3,2018,bihar
Vivo,448602,0.11853556645664501,3,2018,bihar
Oppo,407853,0.10776832556707701,3,2018,bihar
Realme,274517,0.07253652033869401,3,2018,bihar
Motorola,93118,0.02460487219698,3,2018,bihar
Lenovo,75263,0.019886987437029,3,2018,bihar
Huawei,57713,0.015249693819716002,3,2018,bihar
Micromax,54364,0.014364776650235,3,2018,bihar
Apple,45016,0.011894724186723,3,2018,bihar
Others,429617,0.11351909811905501,3,2018,bihar
Xiaomi,1399341,0.292953556508568,4,2018,bihar
Samsung,1008369,0.211103144139268,4,2018,bihar
Vivo,590399,0.12360067117957801,4,2018,bihar
Oppo,528034,0.11054449076918701,4,2018,bihar
Realme,346806,0.072604212353179,4,2018,bihar
Motorola,111948,0.023436435253466,4,2018,bihar
Lenovo,92104,0.019282072324519003,4,2018,bihar
Huawei,75369,0.015778581918556002,4,2018,bihar
Micromax,61472,0.012869229891566001,4,2018,bihar
Apple,52872,0.011068810561343002,4,2018,bihar
Others,509951,0.10675879510076501,4,2018,bihar
Xiaomi,1691958,0.29450366284968604,1,2019,bihar
Samsung,1207394,0.210160036775578,1,2019,bihar
Vivo,731163,0.127266859839407,1,2019,bihar
Oppo,649669,0.11308194419713201,1,2019,bihar
Realme,416110,0.072428464033021,1,2019,bihar
Motorola,126430,0.022006514401708,1,2019,bihar
Lenovo,103683,0.018047152042334,1,2019,bihar
Huawei,95145,0.016561020428304003,1,2019,bihar
Micromax,69377,0.012075820213931,1,2019,bihar
Apple,59723,0.010395436681272002,1,2019,bihar
Others,594465,0.10347308853762201,1,2019,bihar
Xiaomi,1953040,0.29637502676501504,2,2019,bihar
Samsung,1380854,0.20954544771667602,2,2019,bihar
Vivo,852634,0.129387736334515,2,2019,bihar
Oppo,757333,0.11492575069892501,2,2019,bihar
Realme,480989,0.07299037794857101,2,2019,bihar
Motorola,140153,0.021268304349218,2,2019,bihar
